sentiment_score,sentiment_label,Comments,Likes,Retweets,price_trend_label
0.3612,1,10700,9524,88300,0
0.0,0,909,1902,6717,0
0.8176,1,993,539,8296,0
0.2023,1,1608,2368,27400,0
0.4767,1,1561,1222,11000,0
0.7184,1,3457,1580,19000,0
0.4588,1,885,251,5241,0
0.2481,1,535,1148,7558,0
-0.3535,-1,412,476,4716,0
0.4404,1,618,446,7077,0
-0.2263,-1,506,371,8470,0
0.7177,1,264,276,5147,0
0.1531,1,636,567,17700,0
0.296,1,975,564,7528,0
0.0,0,276,158,3326,0
0.296,1,217,117,2183,0
0.0,0,16400,36000,329900,0
0.0,0,13600,23600,273800,0
0.0,0,20200,33300,176400,0
0.0,0,463,227,11100,0
-0.5859,-1,466,313,5684,0
0.296,1,280,146,3090,0
-0.2023,-1,104,150,1758,0
0.0,0,21200,87400,441200,0
0.128,1,27600,138900,565900,0
-0.7351,-1,9618,38100,274500,0
0.7184,1,31000,67600,422400,0
0.6908,1,8202,37400,204400,0
0.6588,1,16700,15000,228500,0
0.3818,1,7908,5632,46800,0
0.6369,1,2544,14600,66500,0
0.0,0,3230,14000,56700,0
0.0,0,4504,10700,87000,0
0.4215,1,1393,1386,17100,0
-0.1779,-1,2177,6923,33700,0
0.0,0,2271,1230,37900,0
0.0,0,451,423,8683,0
0.0,0,443,1587,11300,0
0.4199,1,1280,2204,20100,0
0.4588,1,1213,926,20000,0
0.0,0,257,610,7359,0
0.4003,1,959,820,13600,0
0.0,0,728,486,9757,0
0.0,0,704,519,12700,0
0.1779,1,859,1179,9667,0
0.0,0,108,164,4425,0
0.0,0,841,515,9427,0
0.4019,1,528,978,6737,0
-0.0808,-1,627,907,12100,0
0.0,0,418,675,6119,0
-0.4019,-1,485,478,6626,0
0.0258,0,383,715,5271,0
0.0258,0,183,511,6407,0
0.0,0,339,260,5055,0
0.8777,1,157,367,4372,0
0.4588,1,317,357,4883,0
0.0258,0,275,184,3501,0
0.0,0,185,191,3297,0
0.0,0,142,147,2619,0
0.0,0,13900,98600,390500,0
0.0,0,11500,90700,496400,0
0.0,0,13700,14300,162100,0
0.0,0,1182,725,18700,0
0.0,0,212,391,10000,0
0.0,0,580,396,7540,0
0.0,0,412,387,10100,0
0.0,0,165,268,7847,-1
0.0,0,166,254,4905,0
0.8946,1,682,330,5245,0
0.0,0,14800,34700,255900,0
0.0,0,24900,19400,207300,0
0.4404,1,11400,20200,266000,0
0.7424,1,8132,9002,161000,0
0.7506,1,11500,7841,113400,0
-0.8807,-1,9398,33100,193400,0
-0.4939,-1,5176,4899,51500,0
-0.128,-1,704,1329,7329,0
0.2023,1,1553,4858,22600,0
0.3818,1,794,2574,17600,-1
0.0,0,2250,3794,50500,0
0.0,0,661,528,13000,0
0.0,0,1023,3098,18000,0
0.816,1,3845,1504,17900,0
0.0,0,920,770,21300,0
0.0,0,1043,993,17100,0
-0.4963,-1,753,1526,17100,0
0.6588,1,1415,672,12800,0
0.0,0,483,536,8331,0
0.0,0,416,1170,9173,0
0.3071,1,1140,709,10600,0
0.0,0,646,302,5843,0
-0.4767,-1,488,694,7636,0
0.1613,1,369,265,6747,0
0.802,1,253,423,6095,0
0.7579,1,385,301,7720,0
-0.1571,-1,1020,1057,5251,0
0.4404,1,289,261,6926,0
0.0,0,137,59,1428,0
0.0,0,358,168,2918,0
0.0,0,400,222,4154,0
0.3182,1,236,278,5590,0
0.0793,1,358,339,3793,0
0.0,0,10500,38800,398500,0
0.0,0,17700,41600,324300,0
0.0,0,18900,20600,204300,0
0.0,0,1670,10400,37600,0
0.0,0,2447,7682,50100,0
0.0,0,341,491,12600,0
0.4019,1,377,275,6022,0
0.0,0,624,312,6332,0
0.0,0,381,452,9234,0
0.0,0,549,295,4936,0
0.4404,1,18200,33500,259500,0
0.0516,1,31400,45900,351600,0
0.3612,1,16400,15400,161400,0
0.8303,1,6873,6851,76200,0
0.0,0,2451,27700,97900,0
0.9264,1,4018,3357,39400,0
0.0,0,8233,7026,37500,0
0.2732,1,3793,3216,39800,0
0.2732,1,632,583,10000,0
0.5859,1,1102,743,14700,0
0.0,0,573,1751,10800,0
-0.7523,-1,1250,1966,27900,0
0.0,0,560,550,9623,0
0.0,0,256,227,7169,0
0.0,0,582,611,11100,0
0.0,0,1285,1053,14600,0
-0.3802,-1,974,1233,17600,0
0.0,0,278,226,3742,0
0.0,0,724,451,7329,0
-0.8205,-1,1114,1227,15200,0
0.0,0,163,373,5018,0
0.4753,1,309,179,5128,0
-0.7786,-1,663,448,5478,0
0.0772,1,383,659,7865,0
0.4215,1,97,92,1902,0
-0.1027,-1,300,527,7398,0
0.0,0,215,188,2938,0
-0.3182,-1,122,421,4484,0
0.0,0,588,605,6617,0
0.296,1,141,289,4088,0
0.0,0,263,180,2512,0
0.4404,1,437,413,7924,0
0.4767,1,338,461,3995,0
0.2748,1,283,112,1772,0
0.0,0,11000,36200,365800,0
0.0,0,797,7506,34000,0
0.0,0,5188,4217,58400,0
0.0,0,945,948,15600,0
0.0,0,410,476,16900,0
0.4019,1,452,516,8595,0
-0.0516,-1,351,883,12000,0
0.0,0,657,263,6900,0
0.0,0,604,309,7083,0
0.0,0,34200,121500,612400,0
0.5994,1,3610,5578,68600,0
0.7177,1,4054,2958,35200,0
0.0,0,2025,2174,46000,0
0.4215,1,757,570,14700,0
0.0772,1,2990,5986,33600,0
0.4939,1,864,518,8805,0
-0.128,-1,563,712,9335,0
0.6114,1,401,285,8405,0
0.0,0,757,356,8071,0
-0.5106,-1,359,235,3973,0
0.3612,1,492,386,7277,0
0.0,0,308,192,2864,0
0.0,0,379,356,7070,0
-0.8737,-1,453,420,4958,0
-0.4201,-1,339,289,4578,0
0.0,0,8200,18500,252400,0
0.0,0,15400,25200,291800,0
0.0,0,5902,8917,80900,0
0.0,0,2019,3512,40300,0
0.0,0,2469,2160,59300,0
0.3818,1,1143,1855,22700,0
0.0,0,686,803,15700,0
0.0,0,1169,784,16800,0
0.0,0,612,439,8178,0
0.0,0,1030,375,7386,0
0.0,0,5920,7909,78800,0
0.5267,1,17800,38300,255200,0
0.0,0,9304,8615,134300,0
0.0,0,8581,9168,72500,0
0.0,0,1231,2853,38000,0
0.2263,1,5018,5991,84600,0
0.2942,1,906,1224,15000,0
0.6239,1,1915,2008,47100,0
-0.5106,-1,1101,885,16600,0
0.6249,1,614,396,6502,0
0.0,0,1076,660,10900,0
-0.25,-1,1686,1189,19400,0
0.4019,1,838,1196,13400,1
0.0,0,625,434,11400,0
0.6249,1,722,372,7191,0
0.0,0,945,771,10900,0
-0.5719,-1,518,492,3433,0
0.5267,1,594,427,5085,0
0.4265,1,617,358,4236,0
0.7184,1,548,388,6205,0
0.0,0,454,233,3969,0
0.0,0,473,407,4080,0
-0.1027,-1,325,250,4867,0
0.2732,1,112,100,1842,0
0.0,0,3559,3393,42800,0
0.0,0,1445,895,17800,0
0.0,0,688,895,5560,0
0.0,0,1023,540,10300,0
0.0,0,410,305,5080,0
0.296,1,173,117,2551,0
0.4215,1,8714,22800,216000,0
0.0,0,6449,14100,98000,0
0.0,0,1952,2000,39600,0
-0.5719,-1,4497,2409,48700,0
0.6249,1,809,916,18600,0
0.0,0,691,620,12600,0
0.6588,1,614,528,12400,0
0.0,0,937,2081,18700,0
0.5719,1,381,436,13200,0
0.0,0,437,258,4493,0
-0.296,-1,979,790,9288,0
0.3612,1,464,582,9419,0
0.5994,1,269,347,9505,0
0.0,0,235,119,2210,0
0.0,0,376,359,6093,0
0.296,1,194,76,1695,0
0.7177,1,748,434,8604,0
0.0,0,191,152,1972,0
-0.1759,-1,321,748,5900,0
0.4118,1,413,509,5510,0
-0.1531,-1,177,286,3207,0
0.0772,1,219,184,2169,0
0.0,0,261,261,4168,0
-0.743,-1,322,187,2255,0
0.4404,1,266,313,4442,0
-0.0191,0,486,349,7729,0
-0.5267,-1,448,257,2919,0
-0.1511,-1,194,66,1251,0
0.0,0,188,335,2964,0
0.0,0,384,166,1990,0
0.6249,1,201,141,2033,0
0.0,0,20400,27500,206300,0
0.0,0,26200,14700,126000,0
0.0,0,9575,5804,46600,0
0.0,0,1489,824,20100,0
0.0,0,1354,762,18800,0
-0.5093,-1,1188,3152,23500,0
0.296,1,872,295,8369,0
0.0,0,534,515,5495,0
0.0,0,515,168,2654,0
0.0,0,349,144,3471,0
0.0,0,197,181,3250,0
-0.6892,-1,285,187,3284,0
0.0,0,594,246,4315,0
0.4019,1,341,148,3135,0
0.0,0,139,110,2442,0
0.0,0,1827,4128,32000,0
-0.2023,-1,2770,5538,33200,0
0.296,1,699,337,8200,0
0.4019,1,28200,168500,830600,0
0.0,0,393,529,5594,0
-0.6597,-1,3075,3078,10900,0
0.6369,1,730,1125,10900,0
0.3252,1,284,397,4066,0
0.3744,1,513,701,6544,0
0.0,0,605,323,4085,0
0.5719,1,442,306,3458,0
0.4019,1,175,124,2324,0
0.0,0,202,142,4241,0
0.34,1,1142,481,9101,0
-0.1513,-1,551,683,7601,0
0.4404,1,126,137,2884,0
0.5574,1,227,267,3342,0
0.25,1,383,210,3639,0
0.4404,1,907,750,16900,0
0.8016,1,328,206,3502,0
0.0,0,657,340,12500,0
0.0,0,239,140,4160,0
0.0,0,460,150,3798,0
0.0,0,189,124,2166,0
0.4019,1,724,1186,23100,0
0.1779,1,9354,44100,363700,0
0.0,0,4544,10300,76300,0
0.4215,1,8803,40600,271200,0
0.0,0,1698,1681,42100,0
0.0,0,1861,9312,55800,0
-0.4284,-1,1079,4077,32400,0
-0.0772,-1,1774,4203,71600,0
0.0,0,882,1256,12100,0
0.4209,1,496,941,8850,0
-0.296,-1,401,1447,19300,0
0.2617,1,1183,1071,25800,0
0.0,0,507,3361,39800,0
0.0,0,195,262,4616,0
0.0,0,1398,4040,53000,0
0.128,1,188,315,8715,0
-0.7227,-1,1783,1576,22200,0
0.6808,1,596,602,8507,0
0.1511,1,632,737,8131,-1
0.7704,1,385,895,6858,0
0.5927,1,352,473,7801,0
0.0,0,202,260,3852,0
-0.1531,-1,738,746,12400,0
0.4549,1,196,784,9396,0
-0.7783,-1,403,514,7468,0
0.5423,1,847,443,9923,0
0.296,1,172,109,2028,0
-0.193,-1,220,495,3405,0
0.0,0,310,213,3975,0
0.0,0,175,222,3202,0
0.0,0,1189,521,15400,0
0.0,0,726,1109,9185,0
0.0,0,515,464,14500,0
0.4019,1,286,204,4003,0
0.0,0,350,165,5133,0
0.8074,1,233,185,4191,0
-0.636,-1,620,822,11000,0
